           6
   10585.0000000000        10585.0000000000     
   12004.3407269872        10577.9205753683     
   11357.4184699357        10587.4059372165     
   11614.7635289049        10606.9602421976     
   11701.2778046602        10645.5858581080     
   11703.1446625618        10707.7059403963     
