42         10523.5786090392        10518.0707840479        10518.0707840479        0                       10523.5786090392        10523.5786090392        10523.4019297194        10523.4019297194       
43         10520.1311136299        10514.6252340998        10514.6252340998        0                       10520.1311136299        10520.1311136299        10519.9544967163        10519.9544967163       
44         10516.684835937         10511.1809011811        10511.1809011811        0                       10516.684835937         10516.684835937         10516.5082814076        10516.5082814076       
45         10513.2397755304        10507.7377848617        10507.7377848617        0                       10513.2397755304        10513.2397755304        10513.0632833632        10513.0632833632       
46         10509.79593198          10504.2958847116        10504.2958847116        0                       10509.79593198          10509.79593198          10509.619502153         10509.619502153        
47         10506.3533048557        10500.8552003008        10500.8552003008        0                       10506.3533048557        10506.3533048557        10506.1769373468        10506.1769373468       
48         10502.9118937276        10497.4157311995        10497.4157311995        0                       10502.9118937276        10502.9118937276        10502.7355885148        10502.7355885148       
49         10499.4716981659        10493.977476978         10493.977476978         0                       10499.4716981659        10499.4716981659        10499.2954552271        10499.2954552271       
50         10496.0327177408        10490.5404372071        10490.5404372071        0                       10496.0327177408        10496.0327177408        10495.8565370541        10495.8565370541       
51         10492.5949520228        10487.1046114572        10487.1046114572        0                       10492.5949520228        10492.5949520228        10492.4188335662        10492.4188335662       
52         10489.1584005826        10483.6699992993        10483.6699992993        0                       10489.1584005826        10489.1584005826        10488.982344334         10488.982344334        
53         10485.7230629909        10480.2366003043        10480.2366003043        0                       10485.7230629909        10485.7230629909        10485.5470689284        10485.5470689284       
54         10482.2889388185        10476.8044140435        10476.8044140435        0                       10482.2889388185        10482.2889388185        10482.1130069201        10482.1130069201       
55         10478.8560276366        10473.3734400879        10473.373440088         0                       10478.8560276366        10478.8560276366        10478.6801578803        10478.6801578803       
56         10475.4243290163        10469.9436780093        10469.9436780093        0                       10475.4243290163        10475.4243290163        10475.2485213801        10475.2485213801       
57         10471.993842529         10466.515127379         10466.515127379         0                       10471.993842529         10471.993842529         10471.818096991         10471.818096991        
58         10468.5645677461        10463.0877877688        10463.0877877688        0                       10468.5645677461        10468.5645677461        10468.3888842844        10468.3888842844       
59         10465.1365042395        10459.6616587507        10459.6616587508        0                       10465.1365042395        10465.1365042395        10464.960882832         10464.960882832        
60         10461.7096515807        10456.2367398968        10456.2367398968        0                       10461.7096515807        10461.7096515807        10461.5340922056        10461.5340922056       
61         10458.2840093419        10452.8130307791        10452.8130307791        0                       10458.2840093419        10458.2840093419        10458.1085119772        10458.1085119772       
62         10454.8595770951        10449.39053097          10449.39053097          0                       10454.8595770951        10454.8595770951        10454.6841417189        10454.6841417189       
63         10451.4363544126        10445.9692400421        10445.9692400421        0                       10451.4363544126        10451.4363544126        10451.260981003         10451.260981003        
64         10448.0143408668        10442.549157568         10442.549157568         0                       10448.0143408668        10448.0143408668        10447.8390294018        10447.8390294018       
65         10444.5935360302        10439.1302831205        10439.1302831205        0                       10444.5935360302        10444.5935360302        10444.418286488         10444.418286488        
66         10441.1739394756        10435.7126162726        10435.7126162726        0                       10441.1739394756        10441.1739394756        10440.9987518343        10440.9987518343       
67         10437.7555507758        10432.2961565973        10432.2961565973        0                       10437.7555507758        10437.7555507758        10437.5804250135        10437.5804250135       
68         10434.3383695038        10428.8809036679        10428.8809036679        0                       10434.3383695038        10434.3383695038        10434.1633055986        10434.1633055986       
69         10430.9223952328        10425.4668570579        10425.4668570579        0                       10430.9223952328        10430.9223952328        10430.747393163         10430.747393163        
70         10427.5076275362        10422.0540163407        10422.0540163407        0                       10427.5076275362        10427.5076275362        10427.3326872797        10427.3326872797       
71         10424.0940659873        10418.6423810901        10418.6423810901        0                       10424.0940659873        10424.0940659873        10423.9191875224        10423.9191875224       
72         10420.6817101599        10415.2319508799        10415.2319508799        0                       10420.6817101599        10420.6817101599        10420.5068934647        10420.5068934647       
73         10417.2705596276        10411.8227252842        10411.8227252842        0                       10417.2705596276        10417.2705596276        10417.0958046803        10417.0958046803       
74         10413.8606139644        10408.4147038771        10408.4147038772        0                       10413.8606139644        10413.8606139644        10413.6859207431        10413.6859207431       
75         10410.4518727444        10405.007886233         10405.007886233         0                       10410.4518727444        10410.4518727444        10410.2772412273        10410.2772412273       
76         10407.0443355418        10401.6022719262        10401.6022719262        0                       10407.0443355418        10407.0443355418        10406.8697657071        10406.8697657071       
77         10403.6380019309        10398.1978605314        10398.1978605314        0                       10403.6380019309        10403.6380019309        10403.4634937568        10403.4634937568       
78         10400.2328714863        10394.7946516234        10394.7946516234        0                       10400.2328714863        10400.2328714863        10400.058424951         10400.058424951        
79         10396.8289437826        10391.392644777         10391.392644777         0                       10396.8289437826        10396.8289437826        10396.6545588643        10396.6545588644       
80         10393.4262183947        10387.9918395673        10387.9918395673        0                       10393.4262183947        10393.4262183947        10393.2518950717        10393.2518950717       
81         10390.0246948975        10384.5922355696        10384.5922355696        0                       10390.0246948975        10390.0246948975        10389.8504331479        10389.8504331479       
82         10386.6243728661        10381.1938323592        10381.1938323592        0                       10386.6243728661        10386.6243728661        10386.4501726683        10386.4501726683       
83         10383.2252518759        10377.7966295116        10377.7966295116        0                       10383.2252518759        10383.2252518759        10383.0511132081        10383.0511132081       
84         10379.8273315023        10374.4006266024        10374.4006266024        0                       10379.8273315023        10379.8273315023        10379.6532543426        10379.6532543426       
85         10376.4306113208        10371.0058232075        10371.0058232076        0                       10376.4306113208        10376.4306113208        10376.2565956475        10376.2565956475       
86         10373.0350909071        10367.6122189029        10367.6122189029        0                       10373.0350909071        10373.0350909071        10372.8611366985        10372.8611366985       
87         10369.6407698371        10364.2198132646        10364.2198132647        0                       10369.6407698371        10369.6407698371        10369.4668770715        10369.4668770715       
88         10366.2476476868        10360.828605869         10360.828605869         0                       10366.2476476868        10366.2476476868        10366.0738163425        10366.0738163425       
89         10362.8557240325        10357.4385962923        10357.4385962923        0                       10362.8557240325        10362.8557240325        10362.6819540877        10362.6819540877       
90         10359.4649984504        10354.0497841113        10354.0497841113        0                       10359.4649984504        10359.4649984504        10359.2912898835        10359.2912898835       
91         10356.075470517         10350.6621689025        10350.6621689025        0                       10356.075470517         10356.075470517         10355.9018233062        10355.9018233062       
92         10352.6871398089        10347.2757502429        10347.2757502429        0                       10352.6871398089        10352.6871398089        10352.5135539325        10352.5135539325       
93         10349.3000059029        10343.8905277094        10343.8905277094        0                       10349.3000059029        10349.3000059029        10349.1264813393        10349.1264813393       
94         10664.6808317837        10340.5065008793        10340.5065008793        0                       10457.8359246227        10476.4839804928        10454.0722460716        10454.0722460716       
95         10860.2206657859        10337.1236693298        10337.1236693298        0                       10568.9423249204        10595.1988973663        10561.506075138         10561.506075138        
96         11241.8592793104        10334.367142625         10334.367142625         0                       10746.5523026828        10791.1944464328        10733.3302787736        10733.3302787736       
97         11513.5662173102        10332.2509801289        10332.2509801289        0                       10912.2559363872        10966.4447490013        10893.6506100866        10893.6506100866       
98         11892.4971912869        10331.1428972453        10331.1428972453        0                       11111.0830715764        11181.492745015         11086.0642484065        11086.0642484065       
99         12183.1740042824        10330.9724238194        10330.9724238194        0                       11292.3744405646        11372.6292023428        11261.5347071545        11261.5347071545       
100        12540.0479327756        10331.9186136212        10331.9186136212        0                       11490.1645110207        11584.7384129202        11453.0104442754        11453.0104442754       
101        12833.1079437273        10333.8778787309        10333.8778787309        0                       11672.3861166278        11776.9297235863        11629.4496171145        11629.4496171145       
102        13170.356588877         10336.9357905838        10336.9357905839        0                       11864.1602135248        11981.7898065612        11815.1700998776        11815.1700998776       
103        13463.8807067621        10340.9993447365        10340.9993447365        0                       12044.6447713476        12172.4360486142        11989.9954468538        11989.9954468538       
104        13787.9582443731        10346.1154183956        10346.1154183956        0                       12231.5916228561        12371.7105230056        12171.1095534575        12171.1095534575       
105        14082.3822401284        10352.2149680063        10352.2149680063        0                       12410.9490736956        12561.405846749         12344.9092590541        12344.9092590541       
106        14397.7596608254        10359.3278738716        10359.3278738716        0                       12594.8666457529        12757.1336892363        12523.1553131865        12523.1553131865       
107        14692.6487898272        10367.405898007         10367.405898007         0                       12773.6475568991        12946.3398646029        12696.4604385156        12696.4604385156       
108        15001.4389598374        10376.4685193557        10376.4685193557        0                       12955.4859166564        13139.5760505712        12872.7565197886        12872.7565197886       
109        15295.6154658102        10386.481312826         10386.4813128261        0                       13133.6455138939        13328.1463023203        13045.5223249271        13045.5223249271       
110        15598.5693608299        10397.4555288153        10397.4555288153        0                       13313.6414439696        13519.1740996201        13220.0963976401        13220.0963976401       
111        15890.7250668496        10409.3649774486        10409.3649774486        0                       13490.8061725362        13706.6508167687        13391.9600880468        13391.9600880468       
112        16188.016755364         10422.2142225938        10422.2142225938        0                       13668.8632147066        13895.3983163015        13564.7176152081        13564.7176152081       
113        16477.0296657769        10435.9818999592        10435.9818999592        0                       13844.5919506215        14081.2792247075        13735.2509845838        13735.2509845838       
114        16768.6230279624        10450.6674269262        10450.6674269262        0                       14020.5124257976        14267.5634946054        13905.9993852973        13905.9993852973       
115        17053.6080124178        10466.2523500736        10466.2523500736        0                       14194.4062480839        14451.4060900645        14074.8149945562        14074.8149945562       
116        17339.3780124679        10482.7323027868        10482.7323027868        0                       14367.9774076926        14635.0224934288        14243.3470021168        14243.3470021168       
117        17619.6336427745        10500.0906311639        10500.0906311639        0                       14539.6952285347        14816.4534682373        14410.113298504         14410.113298504        
118        17899.397937416         10518.3202301081        10518.3202301081        0                       14710.7066450918        14997.1943379026        14576.2237990624        14576.2237990624       
119        18174.3448875422        10537.4055397211        10537.4055397211        0                       14879.9505931944        15175.890729395         14740.6509771774        14740.6509771774       
120        18447.8770109586        10557.3374520914        10557.3374520915        0                       15048.1930532584        15353.5455503182        14904.1359500787        14904.1359500787       
121        18717.0164103663        10578.1010223462        10578.1010223462        0                       15214.6934826138        15529.2173468702        15065.9614507317        15065.9614507317       
122        18984.0592648539        10599.6856405491        10599.6856405491        0                       15379.9578074752        15703.5728984775        15226.6168359688        15226.6168359688       
123        19246.949467207         10622.0766473243        10622.0766473243        0                       15543.4647160674        15875.953136869         15385.5970463473        15385.5970463473       
124        19507.2292085899        10645.2622738506        10645.2622738506        0                       15705.5432512244        16046.7960980893        15543.2201921872        15543.2201921872       
125        19763.4733460785        10669.2279253004        10669.2279253004        0                       15865.8225353322        16215.6363323865        15699.1268246695        15699.1268246695       
126        20016.7111844617        10693.9609157735        10693.9609157735        0                       16024.5118256879        16382.7567771929        15853.519081625         15853.519081625        
127        20265.9500062107        10719.446573646         10719.446573646         0                       16181.3438582727        16547.8251383845        16006.1378016621        16006.1378016621       
128        20511.8709993602        10745.6714722425        10745.6714722425        0                       16336.4471927843        16711.0196413953        16157.1069898575        16157.1069898575       
129        20753.7782959682        10772.6207786342        10772.6207786342        0                       16489.626258812         16872.0999097708        16306.2368734747        16306.2368734747       
130        20992.117488977         10800.2804582518        10800.2804582518        0                       16640.9556267711        17031.1738773447        16453.5991806695        16453.5991806695       
131        21226.3970005202        10828.6354718628        10828.6354718628        0                       16790.2896466219        17188.0649506352        16599.0524511193        16599.0524511193       
132        21456.9036452475        10857.6712804717        10857.6712804717        0                       16937.6671364539        17342.8342716842        16742.6337913315        16742.6337913315       
133        21683.286976535         10887.3726205995        10887.3726205995        0                       17082.9775220307        17495.3498446356        16884.2356844366        16884.2356844366       
134        21905.7274640322        10917.7245321817        10917.7245321817        0                       17226.2363224602        17645.6420636611        17023.8726718352        17023.8726718352       
135        22123.9727198444        10948.7115279989        10948.7115279989        0                       17367.3579283049        17793.6104588482        17161.4613934615        17161.4613934615       
136        22338.1326507595        10980.3182965226        10980.3182965226        0                       17506.3430656427        17939.2656312026        17297.0020609411        17297.0020609411       
137        22548.0235664497        11012.5291398905        11012.5291398905        0                       17643.1242091985        18082.5297373208        17430.4288115123        17430.4288115122       
138        22753.7092200127        11045.3284553287        11045.3284553287        0                       17777.6931016821        18223.4010638247        17561.7331522572        17561.7331522572       
139        22955.0546083433        11078.7003560208        11078.7003560208        0                       17909.9956219194        18361.8183373268        17690.8621884787        17690.8621884787       
140        23152.093970489         11112.6290017453        11112.6290017453        0                       18040.0184950471        18497.7726327002        17817.8025630223        17817.8025630223       
141        23344.7273512439        11147.0983442469        11147.0983442469        0                       18167.7178200184        18631.215123992         17942.5112682995        17942.5112682995       
142        23532.9708063088        11182.0923552143        11182.0923552143        0                       18293.0780076771        18762.1331510849        18064.972701067         18064.972701067        
143        23716.7501255419        11217.5948563544        11217.5948563544        0                       18416.0632081028        18890.4875260724        18185.1516424284        18185.1516424284       
144        23896.0708832918        11253.5896774813        11253.5896774813        0                       18536.6573554228        19016.2642168674        18303.0320231648        18303.0320231648       
145        24070.8782598849        11290.0605441716        11290.0605441716        0                       18654.831168684         19139.4317540428        18418.5849795449        18418.5849795449       
146        24241.1725687366        11326.9911882671        11326.9911882671        0                       18770.5693481142        19259.9763324796        18531.7951807328        18531.7951807328       
147        24406.9140274915        11364.3652746327        11364.3652746327        0                       18883.8481628171        19377.8728829396        18642.6391330725        18642.6391330725       
148        24568.1012104503        11402.1664792411        11402.1664792411        0                       18994.6539121871        19493.1089008384        18751.1030518046        18751.1030518046       
149        24724.706375473         11440.3784424442        11440.3784424442        0                       19102.9677074777        19605.6648035911        18857.1681293107        18857.1681293107       
150        24876.728715278         11478.9848249505        11478.9848249505        0                       19208.7779968986        19715.5300983051        18960.8226602275        18960.8226602275       
