0          0                       0                       0                      
1          0                       20252.5813318017        -20252.5813318017      
2          69.6007647985825        20245.3894801474        -20175.7887153488      
3          112.376968541415        20238.2150922755        -20125.8381237341      
4          138.418358774768        20231.0523330957        -20092.633974321       
5          154.260925039562        20223.8976461337        -20069.6367210941      
6          163.88925003825         20216.7488640438        -20052.8596140055      
7          169.731188822247        20209.6046658938        -20039.8734770715      
8          173.266056070017        20202.4642464792        -20029.1981904091      
9          175.395211942494        20195.3271148332        -20019.9319028907      
10         176.667863548879        20188.1929714571        -20011.5251079082      
11         177.418647874671        20181.0616335157        -20003.642985641       
12         177.851462337945        20173.9329892579        -19996.0815269199      
13         178.090543525119        20166.8069702451        -19988.71642672        
14         178.211589938117        20159.6835344295        -19981.4719444914      
15         178.260725373751        20152.5626558435        -19974.3019304697      
16         178.266053486528        20145.4443183173        -19967.1782648308      
17         178.24469809077         20138.3285116517        -19960.0838135609      
18         178.207092882512        20131.2152292847        -19953.0081364022      
19         178.159595206147        20124.1044668714        -19945.9448716652      
20         178.106078648183        20116.9962214173        -19938.8901427691      
21         178.048903417075        20109.8904907514        -19931.8415873343      
22         177.989507607301        20102.787273204         -19924.7977655967      
23         177.928767459758        20095.6865674115        -19917.7577999518      
24         177.867216873099        20088.5883721966        -19910.7211553235      
25         177.805181153584        20081.4926864958        -19903.6875053422      
26         177.742858510668        20074.3995093148        -19896.6566508041      
27         177.680369711772        20067.308839702         -19889.6284699902      
28         177.617788338626        20060.2206767316        -19882.6028883929      
29         177.555159222131        20053.1350194938        -19875.5798602716      
30         177.492509675416        20046.0518670886        -19868.5593574132      
31         177.429856337229        20038.9712186222        -19861.541362285       
32         177.36720934289         20031.8930732045        -19854.5258638616      
33         177.304574864742        20024.817429948         -19847.5128550833      
34         177.241956660524        20017.7442879668        -19840.5023313063      
35         177.179357016983        20010.673646376         -19833.494289359       
36         177.11677732438         20003.6055042916        -19826.4887269672      
37         177.054218426667        19996.5398608302        -19819.4856424036      
38         176.991680835112        19989.4767151089        -19812.4850342738      
39         176.92916485804         19982.4160662452        -19805.4869013872      
40         176.866670680465        19975.357913357         -19798.4912426765      
41         176.804198411963        19968.3022555624        -19791.4980571504      
42         176.74174811627         19961.24909198          -19784.5073438637      
43         176.679319829127        19954.1984217287        -19777.5191018996      
44         176.616913569364        19947.1502439278        -19770.5333303584      
45         176.554529345245        19940.1045576967        -19763.5500283514      
46         176.492167159042        19933.0613621552        -19756.5691949962      
47         176.429827008775        19926.0206564236        -19749.5908294148      
48         176.367508890486        19918.9824396221        -19742.6149307316      
49         176.305212798383        19911.9467108717        -19735.6414980733      
50         176.242938726296        19904.9134692934        -19728.6705305671      
51         176.180686667096        19897.8827140085        -19721.7020273414      
52         176.118456613709        19890.8544441387        -19714.735987525       
53         176.056248558452        19883.8286588061        -19707.7724102476      
54         175.994062493759        19876.8053571328        -19700.8112946391      
