0          10664                   10664                   10664                   0                       10664                   10664                   10664                   10664                  
1          10000                   1331.73365326934        1331.73365326934        0                       10481.0788076673        10480.598689001         10471.9477228567        10471.9477228567       
2          10000                   1331.46735979739        1331.46735979739        0                       10303.3459588041        10303.0432182659        10294.3919863596        10294.3919863596       
3          10000.4799266765        1340.32855304561        1340.32855304561        0                       10130.8314523946        10130.7013610256        10122.0584936585        10122.0584936585       
4          10000.7824501887        1349.01093286719        1349.01093286719        0                       9963.38206912058        9963.41939485764        9954.78489062223        9954.78489062223       
5          10000.912333078         1357.51063523536        1357.51063523536        0                       9800.84891170575        9801.04857583878        9792.42242471829        9792.42242471829       
