0          1332                    1332                    0                       0                      
1          1331.73365326935        1331.73365326935        0                       0                      
2          10471.6814293848        1340.59661875622        0                       0                      
3          10303.2531796078        1349.28073505377        0                       0                      
4          10130.7408734801        1357.78213736241        0                       0                      
5          9963.2845929904         1366.10609464183        0                       0                      
