0          0                       0                       0                       0                       0                      
1          0                       0                       0                       0                       0                      
2          0                       0                       0                       0                       0                      
3          0                       0                       0                       0                       0                      
4          0                       0                       0                       0                       0                      
5          0                       0                       0                       0                       0                      
6          0                       0                       0                       0                       0                      
7          0                       0                       0                       0                       0                      
8          0                       0                       0                       0                       0                      
9          0                       0                       0                       0                       0                      
10         0                       0                       0                       0                       0                      
11         0                       0                       0                       0                       0                      
12         0                       0                       0                       0                       0                      
13         0                       0                       0                       0                       0                      
14         0                       0                       0                       0                       0                      
15         0                       0                       0                       0                       0                      
16         0                       0                       0                       0                       0                      
17         0                       0                       0                       0                       0                      
18         0                       0                       0                       0                       0                      
19         0                       0                       0                       0                       0                      
20         0                       0                       0                       0                       0                      
21         0                       0                       0                       0                       0                      
22         0                       0                       0                       0                       0                      
23         0                       0                       0                       0                       0                      
24         0                       0                       0                       0                       0                      
25         0                       0                       0                       0                       0                      
26         0                       0                       0                       0                       0                      
27         0                       0                       0                       0                       0                      
28         0                       0                       0                       0                       0                      
29         0                       0                       0                       0                       0                      
30         0                       0                       0                       0                       0                      
31         0                       0                       0                       0                       0                      
32         0                       0                       0                       0                       0                      
33         0                       0                       0                       0                       0                      
34         0                       0                       0                       0                       0                      
35         0                       0                       0                       0                       0                      
36         0                       0                       0                       0                       0                      
37         0                       0                       0                       0                       0                      
38         0                       0                       0                       0                       0                      
39         0                       0                       0                       0                       0                      
40         0                       0                       0                       0                       0                      
41         0                       0                       0                       0                       0                      
42         0                       0                       0                       0                       0                      
43         0                       0                       0                       0                       0                      
44         0                       0                       0                       0                       0                      
45         0                       0                       0                       0                       0                      
46         0                       0                       0                       0                       0                      
47         0                       0                       0                       0                       0                      
48         0                       0                       0                       0                       0                      
49         0                       0                       0                       0                       0                      
50         0                       0                       0                       0                       0                      
51         0                       0                       0                       0                       0                      
52         0                       0                       0                       0                       0                      
53         0                       0                       0                       0                       0                      
54         0                       0                       0                       0                       0                      
55         0                       0                       0                       0                       0                      
56         0                       0                       0                       0                       0                      
57         0                       0                       0                       0                       0                      
58         0                       0                       0                       0                       0                      
59         0                       0                       0                       0                       0                      
60         0                       0                       0                       0                       0                      
61         0                       0                       0                       0                       0                      
62         0                       0                       0                       0                       0                      
63         0                       0                       0                       0                       0                      
64         0                       0                       0                       0                       0                      
65         0                       0                       0                       0                       0                      
66         0                       0                       0                       0                       0                      
67         0                       0                       0                       0                       0                      
68         0                       0                       0                       0                       0                      
69         0                       0                       0                       0                       0                      
70         0                       0                       0                       0                       0                      
71         0                       0                       0                       0                       0                      
72         0                       0                       0                       0                       0                      
73         0                       0                       0                       0                       0                      
74         0                       0                       0                       0                       0                      
75         0                       0                       0                       0                       0                      
76         0                       0                       0                       0                       0                      
77         0                       0                       0                       0                       0                      
78         0                       0                       0                       0                       0                      
79         0                       0                       0                       0                       0                      
80         0                       0                       0                       0                       0                      
81         0                       0                       0                       0                       0                      
82         0                       0                       0                       0                       0                      
83         0                       0                       0                       0                       0                      
84         -1007.67361156194       1007.67361156194        0                       0                       -1007.67361156194      
85         -1634.19048352873       1634.19048352873        0                       0                       -1634.19048352873      
86         -2540.07115753039       2540.07115753039        0                       0                       -2540.07115753039      
87         -3478.44170824946       3478.44170824946        0                       0                       -3478.44170824946      
88         -4438.65485086026       4438.65485086026        0                       0                       -4438.65485086026      
89         -5426.90191336965       5426.90191336965        0                       0                       -5426.90191336965      
90         -6419.92286825719       6419.92286825719        0                       0                       -6419.92286825719      
91         -7381.61539189742       7381.61539189742        0                       0                       -7381.61539189742      
92         -8397.61523566323       8397.61523566323        0                       0                       -8397.61523566323      
93         -9389.67155177151       9389.67155177151        0                       0                       -9389.67155177151      
94         -10386.1552849132       10386.1552849132        0                       0                       -10386.1552849132      
95         -11375.3559837856       11375.3559837856        0                       0                       -11375.3559837856      
96         -12382.1188336845       12382.1188336845        0                       0                       -12382.1188336845      
97         -13333.9607844168       13333.9607844168        0                       0                       -13333.9607844168      
98         -14331.6660842203       14331.6660842203        0                       0                       -14331.6660842203      
99         -15288.1158826193       15288.1158826193        0                       0                       -15288.1158826193      
100        -16224.7671396444       16224.7671396444        0                       0                       -16224.7671396444      
101        -17177.4189848196       17177.4189848196        0                       0                       -17177.4189848196      
102        -18117.7015226977       18117.7015226977        0                       0                       -18117.7015226977      
103        -19051.8975784459       19051.8975784459        0                       0                       -19051.8975784459      
104        -19977.6590995646       19977.6590995646        0                       0                       -19977.6590995646      
105        -20895.9647319385       20895.9647319385        0                       0                       -20895.9647319385      
106        -21831.6752206459       21831.6752206459        0                       0                       -21831.6752206459      
107        -22706.8487098301       22706.8487098301        0                       0                       -22706.8487098301      
108        -23636.4068188407       23636.4068188407        0                       0                       -23636.4068188407      
109        -24489.9606013086       24489.9606013086        0                       0                       -24489.9606013086      
110        -25375.0126613368       25375.0126613368        0                       0                       -25375.0126613368      
111        -26245.795720303        26245.795720303         0                       0                       -26245.795720303       
112        -27110.550792534        27110.550792534         0                       0                       -27110.550792534       
113        -27993.7727026908       27993.7727026908        0                       0                       -27993.7727026908      
114        -28810.138413091        28810.138413091         0                       0                       -28810.138413091       
115        -29683.4463023889       29683.4463023889        0                       0                       -29683.4463023889      
116        -30483.4229051289       30483.4229051289        0                       0                       -30483.4229051289      
117        -31340.2834967965       31340.2834967965        0                       0                       -31340.2834967965      
118        -32127.0474372716       32127.0474372716        0                       0                       -32127.0474372716      
119        -32945.495556922        32945.495556922         0                       0                       -32945.495556922       
120        -33745.6581839678       33745.6581839678        0                       0                       -33745.6581839678      
121        -34538.8397848919       34538.8397848919        0                       0                       -34538.8397848919      
122        -35317.7650294375       35317.7650294375        0                       0                       -35317.7650294375      
123        -36092.4461025061       36092.4461025061        0                       0                       -36092.4461025061      
124        -36864.3035317543       36864.3035317543        0                       0                       -36864.3035317543      
125        -37619.774975835        37619.774975835         0                       0                       -37619.774975835       
126        -38371.114071284        38371.114071284         0                       0                       -38371.114071284       
127        -39113.5969820459       39113.5969820459        0                       0                       -39113.5969820459      
128        -39848.6638070415       39848.6638070415        0                       0                       -39848.6638070415      
129        -40575.1642230584       40575.1642230584        0                       0                       -40575.1642230584      
130        -41293.3431656567       41293.3431656567        0                       0                       -41293.3431656567      
131        -42008.7890128695       42008.7890128695        0                       0                       -42008.7890128695      
132        -42711.2657405772       42711.2657405772        0                       0                       -42711.2657405772      
133        -43423.0480499395       43423.0480499395        0                       0                       -43423.0480499395      
134        -44080.3144101456       44080.3144101456        0                       0                       -44080.3144101456      
135        -44763.3862492405       44763.3862492405        0                       0                       -44763.3862492405      
136        -45440.333000312        45440.333000312         0                       0                       -45440.333000312       
137        -46093.9982279789       46093.9982279789        0                       0                       -46093.9982279789      
138        -46746.0936201806       46746.0936201806        0                       0                       -46746.0936201806      
139        -47388.5824354291       47388.5824354291        0                       0                       -47388.5824354291      
140        -48024.7000054648       48024.7000054648        0                       0                       -48024.7000054648      
141        -48666.8252682203       48666.8252682203        0                       0                       -48666.8252682203      
142        -49260.6669842659       49260.6669842659        0                       0                       -49260.6669842659      
143        -49876.3969579593       49876.3969579593        0                       0                       -49876.3969579593      
144        -50493.7328369492       50493.7328369492        0                       0                       -50493.7328369492      
145        -51062.3515637248       51062.3515637248        0                       0                       -51062.3515637248      
146        -51669.3766525924       51669.3766525924        0                       0                       -51669.3766525924      
147        -52221.1626182151       52221.1626182151        0                       0                       -52221.1626182151      
148        -52810.4559586604       52810.4559586604        0                       0                       -52810.4559586604      
149        -53345.2105405295       53345.2105405295        0                       0                       -53345.2105405295      
150        -53901.1235927282       53901.1235927282        0                       0                       -53901.1235927282      
151        -54441.9936451709       54441.9936451709        0                       0                       -54441.9936451709      
152        -54989.0129490803       54989.0129490803        0                       0                       -54989.0129490803      
153        -55489.5229675712       55489.5229675712        0                       0                       -55489.5229675712      
154        -56015.2006991941       56015.2006991941        0                       0                       -56015.2006991941      
155        -56533.8134421432       56533.8134421432        0                       0                       -56533.8134421432      
156        -57007.275540978        57007.275540978         0                       0                       -57007.275540978       
157        -57519.3488805654       57519.3488805654        0                       0                       -57519.3488805654      
158        -57997.2995969081       57997.2995969081        0                       0                       -57997.2995969081      
159        -58445.1259504448       58445.1259504448        0                       0                       -58445.1259504448      
160        -58939.5975458103       58939.5975458103        0                       0                       -58939.5975458103      
161        -59369.2105227463       59369.2105227463        0                       0                       -59369.2105227463      
162        -59809.0644823009       59809.0644823009        0                       0                       -59809.0644823009      
163        -60271.5646624063       60271.5646624063        0                       0                       -60271.5646624063      
164        -60676.8458416534       60676.8458416534        0                       0                       -60676.8458416534      
165        -61090.6746077684       61090.6746077684        0                       0                       -61090.6746077684      
166        -61517.0456235289       61517.0456235289        0                       0                       -61517.0456235289      
167        -61930.3604960282       61930.3604960282        0                       0                       -61930.3604960282      
168        -62296.6541933711       62296.6541933711        0                       0                       -62296.6541933711      
169        -62705.7780177266       62705.7780177266        0                       0                       -62705.7780177266      
170        -63053.5807160597       63053.5807160597        0                       0                       -63053.5807160597      
171        -63416.8165007541       63416.8165007541        0                       0                       -63416.8165007541      
