0          10664                   10664                   533.2                   533.2                   533.2                   0                      
1          10664                   10664                   534.580399426581        534.580399426581        533.150627544571        0                      
2          10662.9484193047        10662.9484193047        538.362036953734        538.362036953734        533.201228285482        0                      
3          10661.0964475363        10661.0964475363        544.66423034418         544.66423034418         533.251802341611        0                      
4          10658.6398550672        10658.6398550672        553.486175937453        553.486175937453        533.302349806074        0                      
5          10655.7266647894        10655.7266647894        564.826748752385        564.826748752385        533.352870752526        0                      
