0          0                       0                       0                      
1          0                       25316.0972447556        -25316.0972447556      
2          0                       25304.9963076234        -25304.9963076234      
3          0                       25293.9359611658        -25293.9359611658      
4          0                       25282.9074549325        -25282.9074549325      
5          0                       25271.9041721612        -25271.9041721612      
