0          0                       0                       0                      
1          0                       -25316.0972447556       25316.0972447556       
2          107.746009617578        -25197.2502980058       25304.9963076234       
3          189.754879363405        -25104.1810818024       25293.9359611658       
4          251.70492097683         -25031.2025339557       25282.9074549325       
5          298.488389056147        -24973.4157831051       25271.9041721612       
